TAXA_EVASAO,ano
0.0,2023
0.0,2023
0.5,2023
0.6666666666666666,2023
0.0,2023
0.6588235294117647,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.2,2023
1.0,2023
1.0,2023
1.0,2023
0.25,2023
0.0,2023
1.0,2023
1.0,2023
0.5,2023
0.0,2023
0.875,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.5,2023
1.0,2023
0.3,2023
0.0,2023
0.6666666666666666,2023
1.0,2023
0.4444444444444444,2023
1.0,2023
0.047619047619047616,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
0.2,2023
1.0,2023
0.25,2023
1.0,2023
1.0,2023
0.0,2023
0.3,2023
0.0,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.5,2023
0.9148936170212766,2023
0.7916666666666666,2023
1.0,2023
0.625,2023
0.0,2023
0.8,2023
0.5,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.6666666666666666,2023
0.6470588235294118,2023
0.2857142857142857,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.2857142857142857,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
0.5,2023
0.5,2023
0.3333333333333333,2023
0.0,2023
0.5,2023
1.0,2023
0.6666666666666666,2023
0.0,2023
0.0,2023
0.0,2023
0.06293706293706294,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
1.0,2023
0.0,2023
0.4,2023
0.5,2023
0.0,2023
1.0,2023
0.6923076923076923,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.7435897435897436,2023
0.0,2023
0.0,2023
0.25,2023
1.0,2023
0.6077348066298343,2023
0.0,2023
1.0,2023
1.0,2023
0.8333333333333334,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.75,2023
1.0,2023
0.42857142857142855,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
0.5833333333333334,2023
1.0,2023
0.0,2023
0.0,2023
0.42857142857142855,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.7777777777777778,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.8571428571428571,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.37209302325581395,2023
0.0,2023
0.5,2023
0.6666666666666666,2023
0.0,2023
0.0,2023
0.6636363636363637,2023
1.0,2023
0.0,2023
0.17647058823529413,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.5,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
1.0,2023
0.5,2023
0.0,2023
0.5714285714285714,2023
0.0,2023
1.0,2023
0.3333333333333333,2023
1.0,2023
0.25,2023
0.0,2023
0.0,2023
0.0,2023
0.8095238095238095,2023
0.8888888888888888,2023
0.0,2023
1.0,2023
0.8,2023
0.5,2023
0.5,2023
1.0,2023
0.5,2023
1.0,2023
0.3333333333333333,2023
0.2222222222222222,2023
0.5,2023
0.8064516129032258,2023
0.3333333333333333,2023
0.5714285714285714,2023
0.375,2023
0.0,2023
1.0,2023
0.5491803278688525,2023
0.3333333333333333,2023
1.0,2023
0.0,2023
0.5,2023
0.7142857142857143,2023
0.0,2023
1.0,2023
0.4117647058823529,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.0,2023
0.0,2023
1.0,2023
0.6666666666666666,2023
0.0,2023
1.0,2023
0.3333333333333333,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
0.5555555555555556,2023
0.8823529411764706,2023
0.5945945945945946,2023
0.7,2023
0.0,2023
0.0,2023
0.2222222222222222,2023
0.0,2023
0.0,2023
0.5,2023
0.55,2023
0.6666666666666666,2023
0.0,2023
0.75,2023
0.2,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
0.5294117647058824,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.875,2023
1.0,2023
0.0,2023
0.4642857142857143,2023
0.5,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
1.0,2023
0.0,2023
0.22033898305084745,2023
0.7142857142857143,2023
0.5714285714285714,2023
1.0,2023
1.0,2023
0.0,2023
0.45454545454545453,2023
0.5,2023
1.0,2023
0.0,2023
0.6666666666666666,2023
0.3333333333333333,2023
0.4,2023
0.4444444444444444,2023
0.5,2023
0.0,2023
1.0,2023
0.0,2023
0.5,2023
0.0,2023
0.75,2023
1.0,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
0.3333333333333333,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
0.375,2023
0.1095890410958904,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.4,2023
0.0,2023
0.2,2023
1.0,2023
0.0,2023
0.5,2023
1.0,2023
0.5454545454545454,2023
0.0,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.9,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.7777777777777778,2023
0.0,2023
0.0,2023
0.0,2023
0.7,2023
1.0,2023
0.3333333333333333,2023
0.42857142857142855,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.6268656716417911,2023
0.8,2023
0.25,2023
0.2857142857142857,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.11764705882352941,2023
0.625,2023
0.0,2023
0.7666666666666667,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.5,2023
0.0,2023
0.08333333333333333,2023
1.0,2023
0.25,2023
0.75,2023
0.1111111111111111,2023
1.0,2023
0.9047619047619048,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.1,2023
0.05,2023
0.8333333333333334,2023
0.6129032258064516,2023
0.0,2023
0.0,2023
0.0,2023
0.625,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
1.0,2023
0.25,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.8205128205128205,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.25,2023
0.3333333333333333,2023
0.0,2023
1.0,2023
0.42857142857142855,2023
1.0,2023
1.0,2023
0.0,2023
0.25,2023
0.0,2023
0.5,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.6,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
0.5,2023
0.0,2023
0.2777777777777778,2023
0.0,2023
0.5,2023
1.0,2023
0.0,2023
0.0,2023
0.25,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
0.3333333333333333,2023
1.0,2023
1.0,2023
0.5,2023
0.4,2023
0.5,2023
0.0,2023
0.6666666666666666,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.0,2023
0.8,2023
0.0,2023
0.8666666666666667,2023
1.0,2023
0.0,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
1.0,2023
1.0,2023
1.0,2023
0.2631578947368421,2023
1.0,2023
0.8,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.6,2023
0.0,2023
0.0,2023
0.5882352941176471,2023
0.6,2023
0.8333333333333334,2023
0.0,2023
1.0,2023
0.0,2023
0.2,2023
0.0,2023
0.3448275862068966,2023
0.3333333333333333,2023
0.0,2023
0.75,2023
0.36363636363636365,2023
0.3333333333333333,2023
0.2916666666666667,2023
0.0,2023
0.0,2023
1.0,2023
0.8571428571428571,2023
1.0,2023
0.7692307692307693,2023
0.0,2023
0.6363636363636364,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.14285714285714285,2023
0.0,2023
0.5,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.42857142857142855,2023
0.7058823529411765,2023
0.782608695652174,2023
0.0,2023
0.0,2023
0.0,2023
0.2,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
0.8571428571428571,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.0,2023
0.6666666666666666,2023
0.5,2023
0.34782608695652173,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.25,2023
0.0,2023
1.0,2023
0.0,2023
0.7272727272727273,2023
0.0,2023
0.0,2023
0.0,2023
0.06521739130434782,2023
0.0,2023
0.5,2023
0.0,2023
0.5,2023
0.5,2023
0.5,2023
0.0,2023
0.3333333333333333,2023
0.25,2023
1.0,2023
0.0,2023
0.0,2023
0.4864864864864865,2023
0.0,2023
0.0,2023
0.0,2023
0.75,2023
0.2857142857142857,2023
1.0,2023
0.0,2023
0.0,2023
0.8,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.4,2023
0.0,2023
1.0,2023
0.16666666666666666,2023
0.0,2023
0.5,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
0.6666666666666666,2023
0.75,2023
0.23076923076923078,2023
0.0,2023
0.0,2023
0.0,2023
0.25,2023
0.39361702127659576,2023
0.6666666666666666,2023
0.4,2023
0.0,2023
0.14285714285714285,2023
0.0,2023
0.0,2023
0.25,2023
1.0,2023
1.0,2023
0.16666666666666666,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
0.4117647058823529,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
1.0,2023
1.0,2023
0.6097560975609756,2023
1.0,2023
0.22807017543859648,2023
0.0,2023
0.5,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
0.43157894736842106,2023
0.2727272727272727,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.7272727272727273,2023
1.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.6,2023
0.5,2023
0.0,2023
0.2,2023
0.0,2023
0.0,2023
0.4727272727272727,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.7777777777777778,2023
0.0,2023
0.0,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.4,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.8181818181818182,2023
0.3333333333333333,2023
0.2222222222222222,2023
0.3333333333333333,2023
0.5,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.2,2023
0.0,2023
0.0,2023
0.7857142857142857,2023
1.0,2023
1.0,2023
0.3333333333333333,2023
0.0,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.16666666666666666,2023
0.13513513513513514,2023
0.48484848484848486,2023
0.0,2023
1.0,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
1.0,2023
0.5,2023
1.0,2023
0.0,2023
0.0,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
0.31216931216931215,2023
0.6666666666666666,2023
0.5,2023
0.0,2023
0.6,2023
0.0,2023
0.6431718061674009,2023
0.5,2023
1.0,2023
0.5,2023
0.0,2023
0.4074074074074074,2023
0.125,2023
0.5714285714285714,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.6,2023
0.0,2023
0.4965034965034965,2023
0.0,2023
0.625,2023
1.0,2023
1.0,2023
0.8,2023
0.0,2023
0.0,2023
0.0,2023
0.11363636363636363,2023
1.0,2023
0.5555555555555556,2023
1.0,2023
0.8,2023
0.5,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.42857142857142855,2023
0.2222222222222222,2023
0.2,2023
0.0,2023
0.3870967741935484,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.16666666666666666,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.6923076923076923,2023
0.3333333333333333,2023
0.0,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.5,2023
0.6666666666666666,2023
0.0,2023
1.0,2023
0.0,2023
0.875,2023
0.0,2023
1.0,2023
0.0,2023
0.5,2023
0.5161290322580645,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
0.5,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.5,2023
0.0,2023
0.0,2023
0.6818181818181818,2023
0.3333333333333333,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.2,2023
0.5,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
0.4375,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.3333333333333333,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.25,2023
0.8,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.42857142857142855,2023
1.0,2023
1.0,2023
0.058823529411764705,2023
1.0,2023
0.0,2023
0.6153846153846154,2023
1.0,2023
0.9736842105263158,2023
0.16666666666666666,2023
0.0,2023
0.45161290322580644,2023
1.0,2023
0.8571428571428571,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.3333333333333333,2023
1.0,2023
0.7142857142857143,2023
0.4444444444444444,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.16666666666666666,2023
0.3333333333333333,2023
0.0,2023
0.3333333333333333,2023
1.0,2023
0.0,2023
0.125,2023
1.0,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
1.0,2023
0.25,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.6666666666666666,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.09090909090909091,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
0.0,2023
0.0,2023
0.5,2023
0.25,2023
0.0,2023
0.25,2023
0.6,2023
0.0,2023
0.6666666666666666,2023
0.0,2023
0.0,2023
0.375,2023
0.6,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.7142857142857143,2023
0.0,2023
1.0,2023
0.8571428571428571,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
0.3333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.0,2023
1.0,2023
0.44,2023
0.0,2023
0.3333333333333333,2023
0.6,2023
0.6388888888888888,2023
0.0,2023
0.6666666666666666,2023
0.6136363636363636,2023
0.5,2023
0.0,2023
0.0,2023
0.2777777777777778,2023
0.5,2023
0.375,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.7241379310344828,2023
1.0,2023
0.0,2023
0.9166666666666666,2023
0.0,2023
1.0,2023
0.4666666666666667,2023
0.75,2023
0.0,2023
0.16666666666666666,2023
0.5652173913043478,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
0.3333333333333333,2023
0.5,2023
0.3333333333333333,2023
0.30434782608695654,2023
0.32,2023
0.5,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.4,2023
0.75,2023
0.0,2023
0.7692307692307693,2023
1.0,2023
0.0,2023
0.0,2023
0.5,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.08333333333333333,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.3333333333333333,2023
0.5,2023
0.0,2023
1.0,2023
0.6666666666666666,2023
0.0,2023
1.0,2023
1.0,2023
0.6666666666666666,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.75,2023
0.0,2023
0.625,2023
0.25,2023
0.6666666666666666,2023
1.0,2023
0.7395833333333334,2023
1.0,2023
0.25,2023
0.0,2023
0.16666666666666666,2023
0.3333333333333333,2023
0.5,2023
0.8636363636363636,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.5,2023
0.6666666666666666,2023
0.0,2023
0.0,2023
0.5,2023
0.25,2023
0.0,2023
1.0,2023
0.6818181818181818,2023
0.0,2023
1.0,2023
0.3333333333333333,2023
1.0,2023
0.5,2023
0.125,2023
1.0,2023
0.0,2023
0.0,2023
0.4,2023
0.5454545454545454,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.2608695652173913,2023
0.8,2023
1.0,2023
0.43333333333333335,2023
0.5,2023
0.5,2023
0.0,2023
1.0,2023
0.2830188679245283,2023
0.0,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
0.2,2023
1.0,2023
0.5,2023
0.0,2023
0.5,2023
1.0,2023
0.6666666666666666,2023
1.0,2023
1.0,2023
0.0,2023
1.0,2023
0.5384615384615384,2023
0.6666666666666666,2023
0.0,2023
0.3333333333333333,2023
1.0,2023
0.38095238095238093,2023
0.3333333333333333,2023
0.75,2023
0.0,2023
0.3333333333333333,2023
0.47619047619047616,2023
0.0,2023
1.0,2023
0.65,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.38461538461538464,2023
0.2222222222222222,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
1.0,2023
0.0,2023
1.0,2023
1.0,2023
0.5,2023
0.11764705882352941,2023
0.0,2023
0.0,2023
1.0,2023
0.625,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.4,2023
0.5714285714285714,2023
0.0,2023
0.5,2023
1.0,2023
0.5,2023
0.0,2023
0.0,2023
0.0,2023
0.42105263157894735,2023
0.3333333333333333,2023
1.0,2023
0.14285714285714285,2023
1.0,2023
1.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.3541666666666667,2023
0.125,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.5,2023
1.0,2023
0.0,2023
0.6666666666666666,2023
1.0,2023
0.3333333333333333,2023
0.0,2023
0.5,2023
1.0,2023
1.0,2023
1.0,2023
0.0,2023
0.5,2023
0.9180327868852459,2023
0.0,2023
0.8333333333333334,2023
0.0,2023
0.42857142857142855,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.5555555555555556,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
1.0,2023
0.75,2023
1.0,2023
0.23809523809523808,2023
1.0,2023
0.2,2023
0.5555555555555556,2023
0.0,2023
0.5,2023
0.2,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.0,2023
0.16666666666666666,2023
1.0,2023
0.75,2023
0.0,2023
0.6,2023
0.5,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.0,2023
0.5,2023
1.0,2023
0.0,2023
0.72,2023
0.5,2023
0.5,2023
1.0,2023
0.0,2023
1.0,2023
0.08333333333333333,2023
0.0,2023
0.0,2023
0.4666666666666667,2023
1.0,2023
0.2222222222222222,2023
0.0,2023
1.0,2023
0.0,2023
0.0,2023
0.1366906474820144,2023
1.0,2023
0.0,2023
0.3333333333333333,2023
0.2,2023
0.6534653465346535,2023
0.0,2023
0.0,2023
0.0,2023
0.5,2023
0.0,2023
0.0,2023
0.6,2023
0.25,2023
1.0,2023
0.0,2023
0.0,2023
0.0,2023
0.75,2023
0.0,2023
0.0,2023
0.0,2023
0.6666666666666666,2023
0.3,2023
0.3333333333333333,2023
0.0,2023
0.5,2023
